postalcode;cnt;status;target;guid
453310;110;confirmed;;
453315;461;confirmed;;
453316;755;confirmed;;
453321;451;confirmed;;
453322;335;confirmed;;
453330;4449;confirmed;;
453331;909;confirmed;;
453333;232;confirmed;;
453334;797;confirmed;;
453335;519;confirmed;;
453336;1527;confirmed;;
453337;341;confirmed;;
453338;330;confirmed;;
453340;728;confirmed;;
453341;106;confirmed;;
453342;370;confirmed;;
453343;844;confirmed;;
453344;520;confirmed;;
453345;637;confirmed;;
453346;844;confirmed;;
453350;536;confirmed;;
453351;542;confirmed;;
453352;436;confirmed;;
453353;474;confirmed;;
453354;603;confirmed;;
453355;713;confirmed;;
453356;193;confirmed;;
453357;198;confirmed;;
453358;412;confirmed;;
453359;376;confirmed;;
453360;1723;confirmed;;
453361;1060;confirmed;;
453365;1035;confirmed;;
453366;475;confirmed;;
453367;483;confirmed;;
453368;399;confirmed;;
453380;3445;confirmed;;
453382;599;confirmed;;
453383;619;confirmed;;
453384;428;confirmed;;
453385;4;exhausted;453385;4.0
453386;340;confirmed;;
453387;585;confirmed;;
453388;354;confirmed;;
453390;691;confirmed;;
453391;1208;confirmed;;
453392;523;confirmed;;
453393;597;confirmed;;
453394;515;confirmed;;
453395;371;confirmed;;
453396;293;confirmed;;
453397;617;confirmed;;
453400;1319;confirmed;;
453401;1103;confirmed;;
453402;1321;confirmed;;
453403;1766;confirmed;;
453405;813;confirmed;;
453406;2627;confirmed;;
453410;332;confirmed;;
453411;257;confirmed;;
453412;413;confirmed;;
453413;187;confirmed;;
453414;249;confirmed;;
453415;255;confirmed;;
453416;448;confirmed;;
453417;560;confirmed;;
453418;366;confirmed;;
453421;251;confirmed;;
453422;460;confirmed;;
453423;486;confirmed;;
453424;281;confirmed;;
453425;587;confirmed;;
453426;226;confirmed;;
453427;234;confirmed;;
453430;3929;confirmed;;
453431;3507;confirmed;;
453434;469;confirmed;;
453437;437;confirmed;;
453438;237;confirmed;;
453441;910;confirmed;;
453442;653;confirmed;;
453443;292;confirmed;;
453444;973;confirmed;;
453445;519;confirmed;;
453446;987;confirmed;;
453447;861;confirmed;;
453448;441;confirmed;;
453455;404;confirmed;;
453456;409;confirmed;;
453457;641;confirmed;;
453471;1530;confirmed;;
453472;583;confirmed;;
453473;207;confirmed;;
453474;329;confirmed;;
453475;406;confirmed;;
453477;551;confirmed;;
453480;3931;confirmed;;
453481;13;confirmed;;
453483;672;confirmed;;
453484;481;confirmed;;
453485;929;confirmed;;
453486;1244;confirmed;;
453488;429;confirmed;;
453489;8;exhausted;453489;8.0
453490;2;confirmed;;
453491;11;confirmed;;
453492;638;confirmed;;
453493;482;confirmed;;
453494;309;confirmed;;
453495;392;confirmed;;
453496;390;confirmed;;
453497;321;confirmed;;
453498;422;confirmed;;
453499;736;confirmed;;
453500;524;confirmed;;
453501;3079;confirmed;;
453502;1920;confirmed;;
453503;3099;confirmed;;
453504;1649;confirmed;;
453505;1999;confirmed;;
453506;767;confirmed;;
453507;2295;confirmed;;
453509;966;confirmed;;
453510;1560;confirmed;;
453511;186;confirmed;;
453512;2384;confirmed;;
453520;777;confirmed;;
453521;1036;confirmed;;
453522;956;confirmed;;
453523;635;confirmed;;
453524;1356;confirmed;;
453526;917;confirmed;;
453530;3995;confirmed;;
453535;299;confirmed;;
453536;325;confirmed;;
453537;1462;confirmed;;
453538;685;confirmed;;
453539;791;confirmed;;
453540;570;confirmed;;
453545;313;confirmed;;
453550;1007;confirmed;;
453552;529;confirmed;;
453555;2;exhausted;453555;2.0
453556;3;exhausted;453556;3.0
453560;2768;confirmed;;
453562;722;confirmed;;
453564;498;confirmed;;
453565;1468;confirmed;;
453570;912;confirmed;;
453571;622;confirmed;;
453580;3870;confirmed;;
453583;460;confirmed;;
453584;988;confirmed;;
453585;444;confirmed;;
453586;211;confirmed;;
453587;731;confirmed;;
453588;655;confirmed;;
453589;245;confirmed;;
453591;1280;confirmed;;
453592;288;confirmed;;
453601;1161;confirmed;;
453605;1140;confirmed;;
453606;644;confirmed;;
453610;494;confirmed;;
453611;1550;confirmed;;
453612;3329;confirmed;;
453613;12;confirmed;;
453614;520;confirmed;;
453615;296;confirmed;;
453618;970;confirmed;;
453620;4160;confirmed;;
453622;1003;confirmed;;
453623;1413;confirmed;;
453624;776;confirmed;;
453625;990;confirmed;;
453626;911;confirmed;;
453627;341;confirmed;;
453628;597;confirmed;;
453629;46;exhausted;453629;46.0
453630;1276;confirmed;;
453631;1006;confirmed;;
453632;4196;confirmed;;
453633;173;confirmed;;
453634;214;confirmed;;
453642;1905;confirmed;;
453643;349;confirmed;;
453644;352;confirmed;;
453647;353;confirmed;;
453652;454;confirmed;;
453653;818;confirmed;;
453654;415;confirmed;;
453655;455;confirmed;;
453656;704;confirmed;;
453657;489;confirmed;;
453658;365;confirmed;;
453660;284;confirmed;;
453661;822;confirmed;;
453662;574;confirmed;;
453663;1556;confirmed;;
453665;258;confirmed;;
453666;682;confirmed;;
453670;436;confirmed;;
453671;307;confirmed;;
453672;511;confirmed;;
453673;490;confirmed;;
453674;171;confirmed;;
453675;503;confirmed;;
453676;440;confirmed;;
453677;423;confirmed;;
453678;704;confirmed;;
453679;334;confirmed;;
453680;2712;confirmed;;
453682;288;confirmed;;
453683;664;confirmed;;
453684;700;confirmed;;
453685;21;confirmed;;
453689;271;confirmed;;
453690;211;confirmed;;
453691;296;confirmed;;
453692;252;confirmed;;
453693;209;confirmed;;
453694;518;confirmed;;
453695;393;confirmed;;
453696;321;confirmed;;
453700;7362;confirmed;;
453701;2226;confirmed;;
453702;8169;confirmed;;
453703;270;confirmed;;
453710;345;confirmed;;
453711;465;confirmed;;
453712;366;confirmed;;
453713;363;confirmed;;
453714;479;confirmed;;
453715;749;confirmed;;
453718;252;confirmed;;
453720;697;confirmed;;
453721;529;confirmed;;
453722;272;confirmed;;
453725;317;confirmed;;
453731;2762;confirmed;;
453732;1781;confirmed;;
453733;1297;confirmed;;
453734;1114;confirmed;;
453740;1336;confirmed;;
453741;884;confirmed;;
453742;922;confirmed;;
453743;376;confirmed;;
453744;1386;confirmed;;
453745;308;confirmed;;
453746;395;confirmed;;
453747;392;confirmed;;
453748;731;confirmed;;
453800;3479;confirmed;;
453803;707;confirmed;;
453804;454;confirmed;;
453805;642;confirmed;;
453806;560;confirmed;;
453807;262;confirmed;;
453808;215;confirmed;;
453809;300;confirmed;;
453810;203;confirmed;;
453811;440;confirmed;;
453812;169;confirmed;;
453813;290;confirmed;;
453814;396;confirmed;;
453815;157;confirmed;;
453816;361;confirmed;;
453821;1389;confirmed;;
453822;553;confirmed;;
453830;169;confirmed;;
453831;1982;confirmed;;
453832;241;confirmed;;
453833;1653;confirmed;;
453837;4875;confirmed;;
453838;62;confirmed;;
453839;1615;confirmed;;
453840;845;confirmed;;
453845;263;confirmed;;
453850;2494;confirmed;;
453851;3272;confirmed;;
453852;230;confirmed;;
453853;884;confirmed;;
453854;1819;confirmed;;
453856;29;confirmed;;
453861;261;confirmed;;
453862;733;confirmed;;
453863;216;confirmed;;
453864;326;confirmed;;
453866;327;confirmed;;
453870;1487;confirmed;;
453871;312;confirmed;;
453872;446;confirmed;;
453873;619;confirmed;;
453874;685;confirmed;;
453875;794;confirmed;;
453876;1046;confirmed;;
453877;769;confirmed;;
453880;2549;confirmed;;
453881;236;confirmed;;
453882;349;confirmed;;
453883;696;confirmed;;
453885;301;confirmed;;
454000;471;exhausted;454000;471.0
454001;117;confirmed;;
454003;254;confirmed;;
454004;282;confirmed;;
454005;6;exhausted;454005;6.0
454006;419;confirmed;;
454007;435;confirmed;;
454008;713;confirmed;;
454010;1122;confirmed;;
454012;1240;confirmed;;
454013;693;confirmed;;
454014;290;confirmed;;
454015;1820;confirmed;;
454016;107;confirmed;;
454017;634;confirmed;;
454018;1394;confirmed;;
454020;131;confirmed;;
454021;117;confirmed;;
454025;2291;confirmed;;
454028;1644;confirmed;;
454030;135;confirmed;;
454031;348;confirmed;;
454036;2237;confirmed;;
454038;322;confirmed;;
454045;997;confirmed;;
454046;1907;confirmed;;
454047;468;confirmed;;
454048;1913;confirmed;;
454052;444;confirmed;;
454053;1245;confirmed;;
454071;515;confirmed;;
454074;1277;confirmed;;
454076;240;confirmed;;
454077;1532;confirmed;;
454078;325;confirmed;;
454079;1531;confirmed;;
454080;1117;confirmed;;
454081;1298;confirmed;;
454082;1383;confirmed;;
454084;527;confirmed;;
454085;1120;confirmed;;
454087;2086;confirmed;;
454090;324;confirmed;;
454091;702;confirmed;;
454092;280;confirmed;;
454100;818;confirmed;;
454106;692;confirmed;;
454108;116;confirmed;;
454111;132;confirmed;;
454112;110;confirmed;;
454113;1;confirmed;454113;1.0
454119;232;confirmed;;
454128;128;confirmed;;
454129;741;confirmed;;
454133;409;confirmed;;
454135;128;confirmed;;
454136;180;confirmed;;
454138;5127;confirmed;;
454139;2686;confirmed;;
454141;37;confirmed;;
454901;311;confirmed;;
454902;1597;confirmed;;
454904;1668;confirmed;;
454930;443;confirmed;;
454997;1;exhausted;454997;1.0
454999;3;exhausted;454999;3.0
455000;70392;confirmed;;
455001;292;confirmed;;
455003;658;confirmed;;
455005;2232;confirmed;;
455006;1726;confirmed;;
455007;916;confirmed;;
455008;143;confirmed;;
455010;1618;confirmed;;
455011;2814;confirmed;;
455013;1237;confirmed;;
455016;5076;confirmed;;
455017;6408;confirmed;;
455019;2639;confirmed;;
455020;1129;confirmed;;
455021;1935;confirmed;;
455022;4934;confirmed;;
455023;6589;confirmed;;
455025;349;confirmed;;
455026;1400;confirmed;;
455030;4954;confirmed;;
455031;1;exhausted;455031;1.0
455032;603;confirmed;;
455034;176;confirmed;;
455035;367;confirmed;;
455036;125;confirmed;;
455037;186;confirmed;;
455038;739;confirmed;;
455039;90;confirmed;;
455044;225;confirmed;;
455045;141;confirmed;;
455047;2036;confirmed;;
455048;604;confirmed;;
455049;373;confirmed;;
455051;112;confirmed;;
455099;1;exhausted;455099;1.0
455880;1;exhausted;455880;1.0
455999;2;exhausted;455999;2.0
456001;624;confirmed;;
456002;160;confirmed;;
456003;76;confirmed;;
456004;177;confirmed;;
456006;85;confirmed;;
456007;1505;confirmed;;
456008;1056;confirmed;;
456010;3357;confirmed;;
456011;2292;confirmed;;
456012;1185;confirmed;;
456014;523;confirmed;;
456015;1409;confirmed;;
456020;2260;confirmed;;
456021;1123;confirmed;;
456022;777;confirmed;;
456030;1653;confirmed;;
456031;357;confirmed;;
456032;200;confirmed;;
456033;173;confirmed;;
456040;1305;confirmed;;
456041;1539;confirmed;;
456042;259;confirmed;;
456043;2859;confirmed;;
456044;1;exhausted;456044;1.0
456045;1;confirmed;456045;1.0
456050;262;confirmed;;
456051;360;confirmed;;
456055;548;confirmed;;
456060;801;confirmed;;
456065;1;exhausted;456065;1.0
456069;5;confirmed;;
456080;476;confirmed;;
456081;48;confirmed;;
456082;209;confirmed;;
456083;14;confirmed;;
456101;277;confirmed;;
456102;408;confirmed;;
456104;269;confirmed;;
456105;538;confirmed;;
456106;147;confirmed;;
456110;3951;confirmed;;
456111;397;confirmed;;
456112;905;confirmed;;
456113;1210;confirmed;;
456120;1980;confirmed;;
456121;1569;confirmed;;
456122;760;confirmed;;
456132;298;confirmed;;
456140;2684;confirmed;;
456141;3443;confirmed;;
456142;958;confirmed;;
456143;2036;confirmed;;
456144;106;confirmed;;
456151;334;confirmed;;
456200;5231;confirmed;;
456203;837;confirmed;;
456204;1021;confirmed;;
456205;4857;confirmed;;
456206;2130;confirmed;;
456207;1825;confirmed;;
456208;11923;confirmed;;
456209;207;confirmed;;
456211;391;confirmed;;
456213;1;exhausted;456213;1.0
456216;1162;confirmed;;
456217;631;confirmed;;
456218;993;confirmed;;
456219;755;confirmed;;
456221;1578;confirmed;;
456227;477;confirmed;;
456228;1906;confirmed;;
456234;1059;confirmed;;
456238;1194;confirmed;;
456291;373;confirmed;;
456292;620;confirmed;;
456293;407;confirmed;;
456300;13807;confirmed;;
456302;2347;confirmed;;
456303;1111;confirmed;;
456304;1018;confirmed;;
456305;2988;confirmed;;
456306;1927;confirmed;;
456311;23;confirmed;;
456313;1168;confirmed;;
456315;1178;confirmed;;
456316;1197;confirmed;;
456317;1717;confirmed;;
456318;2168;confirmed;;
456320;1457;confirmed;;
456323;3496;confirmed;;
456381;696;confirmed;;
456382;873;confirmed;;
456383;175;confirmed;;
456384;1231;confirmed;;
456386;319;confirmed;;
456387;227;confirmed;;
456388;684;confirmed;;
456390;2269;confirmed;;
456394;787;confirmed;;
456395;1160;confirmed;;
456401;167;confirmed;;
456402;565;confirmed;;
456403;419;confirmed;;
456404;597;confirmed;;
456406;255;confirmed;;
456407;744;confirmed;;
456408;1052;confirmed;;
456409;1171;confirmed;;
456410;1154;confirmed;;
456412;188;confirmed;;
456414;192;confirmed;;
456416;210;confirmed;;
456417;154;confirmed;;
456418;455;confirmed;;
456419;539;confirmed;;
456420;273;confirmed;;
456438;3924;confirmed;;
456440;3192;confirmed;;
456441;3333;confirmed;;
456442;507;confirmed;;
456443;65;confirmed;;
456444;104;confirmed;;
456445;1315;confirmed;;
456446;324;confirmed;;
456447;28;confirmed;;
456470;2307;confirmed;;
456473;177;confirmed;;
456474;175;confirmed;;
456475;209;confirmed;;
456476;191;confirmed;;
456480;224;confirmed;;
456481;317;confirmed;;
456482;495;confirmed;;
456483;341;confirmed;;
456484;204;confirmed;;
456485;279;confirmed;;
456487;113;confirmed;;
456488;2661;confirmed;;
456491;209;confirmed;;
456492;707;confirmed;;
456501;1740;confirmed;;
456502;430;confirmed;;
456503;1250;confirmed;;
456504;1077;confirmed;;
456505;1051;confirmed;;
456506;431;confirmed;;
456507;678;confirmed;;
456508;186;confirmed;;
456510;4916;confirmed;;
456512;1234;confirmed;;
456513;2118;confirmed;;
456514;281;confirmed;;
456516;925;confirmed;;
456517;546;confirmed;;
456518;7436;confirmed;;
456520;5144;confirmed;;
456525;2642;confirmed;;
456530;787;confirmed;;
456531;1142;confirmed;;
456534;465;confirmed;;
456536;361;confirmed;;
456537;1759;confirmed;;
456538;703;confirmed;;
456539;472;confirmed;;
456541;1055;confirmed;;
456543;1999;confirmed;;
456544;843;confirmed;;
456550;1996;confirmed;;
456551;1375;confirmed;;
456554;2689;confirmed;;
456555;696;confirmed;;
456560;1824;confirmed;;
456563;335;confirmed;;
456564;454;confirmed;;
456565;266;confirmed;;
456568;345;confirmed;;
456569;378;confirmed;;
456570;126;confirmed;;
456571;297;confirmed;;
456572;389;confirmed;;
456573;125;confirmed;;
456574;1070;confirmed;;
456576;632;confirmed;;
456578;3325;confirmed;;
456579;274;confirmed;;
456580;2596;confirmed;;
456581;1745;confirmed;;
456582;779;confirmed;;
456584;726;confirmed;;
456591;1204;confirmed;;
456592;2401;confirmed;;
456596;343;confirmed;;
456600;227;confirmed;;
456601;631;confirmed;;
456602;1108;confirmed;;
456604;158;confirmed;;
456607;506;confirmed;;
456609;1505;confirmed;;
456610;662;confirmed;;
456612;483;confirmed;;
456614;414;confirmed;;
456617;1097;confirmed;;
456618;350;confirmed;;
456619;628;confirmed;;
456620;431;confirmed;;
456621;487;confirmed;;
456622;919;confirmed;;
456623;357;confirmed;;
456625;168;confirmed;;
456652;1049;confirmed;;
456653;947;confirmed;;
456654;1558;confirmed;;
456655;1695;confirmed;;
456656;663;confirmed;;
456657;917;confirmed;;
456658;1045;confirmed;;
456659;517;confirmed;;
456660;5287;confirmed;;
456662;158;confirmed;;
456663;174;confirmed;;
456664;1627;confirmed;;
456666;682;confirmed;;
456670;689;confirmed;;
456671;1659;confirmed;;
456674;2422;confirmed;;
456675;309;confirmed;;
456677;362;confirmed;;
456680;433;confirmed;;
456682;85;confirmed;;
456683;116;confirmed;;
456684;1026;confirmed;;
456685;287;confirmed;;
456686;774;confirmed;;
456687;221;confirmed;;
456688;2564;confirmed;;
456690;438;confirmed;;
456693;120;confirmed;;
456694;123;confirmed;;
456695;321;confirmed;;
456696;142;confirmed;;
456700;1279;confirmed;;
456701;436;confirmed;;
456710;593;confirmed;;
456711;141;confirmed;;
456712;261;confirmed;;
456713;196;confirmed;;
456720;1415;confirmed;;
456722;157;confirmed;;
456723;266;confirmed;;
456730;2271;confirmed;;
456732;161;confirmed;;
456733;993;confirmed;;
456734;494;confirmed;;
456735;849;confirmed;;
456738;3647;confirmed;;
456770;6396;confirmed;;
456771;17;confirmed;;
456772;160;confirmed;;
456773;1130;confirmed;;
456774;187;confirmed;;
456775;67;confirmed;;
456776;183;confirmed;;
456780;11586;confirmed;;
456781;104;confirmed;;
456782;287;confirmed;;
456783;974;confirmed;;
456784;410;confirmed;;
456785;76;confirmed;;
456787;157;confirmed;;
456788;342;confirmed;;
456789;68;confirmed;;
456790;175;confirmed;;
456795;231;confirmed;;
456796;761;confirmed;;
456797;33;confirmed;;
456798;139;exhausted;456798;139.0
456799;809;confirmed;;
456800;6066;confirmed;;
456801;120;confirmed;;
456802;1082;confirmed;;
456803;282;confirmed;;
456804;1856;confirmed;;
456805;1707;confirmed;;
456810;1;confirmed;456810;1.0
456811;1480;confirmed;;
456812;340;confirmed;;
456813;3;exhausted;456813;3.0
456818;2121;confirmed;;
456820;398;confirmed;;
456825;1710;confirmed;;
456830;2313;confirmed;;
456832;860;confirmed;;
456833;649;confirmed;;
456834;1478;confirmed;;
456835;1386;confirmed;;
456840;1104;confirmed;;
456841;55;confirmed;;
456842;184;confirmed;;
456843;2188;confirmed;;
456844;588;confirmed;;
456845;439;confirmed;;
456846;498;confirmed;;
456847;870;confirmed;;
456848;45;confirmed;;
456850;1782;confirmed;;
456851;1045;confirmed;;
456852;316;confirmed;;
456853;214;confirmed;;
456854;60;confirmed;;
456856;397;confirmed;;
456857;365;confirmed;;
456858;240;confirmed;;
456860;431;confirmed;;
456861;1;exhausted;456861;1.0
456862;464;confirmed;;
456863;58;confirmed;;
456864;261;confirmed;;
456867;118;confirmed;;
456870;6270;confirmed;;
456871;931;confirmed;;
456872;979;confirmed;;
456873;1980;confirmed;;
456874;240;confirmed;;
456875;3238;confirmed;;
456880;2102;confirmed;;
456881;1071;confirmed;;
456883;3891;confirmed;;
456884;507;confirmed;;
456885;460;confirmed;;
456886;348;confirmed;;
456887;913;confirmed;;
456888;3794;confirmed;;
456889;1239;confirmed;;
456890;328;confirmed;;
456891;1500;confirmed;;
456892;945;confirmed;;
456893;1439;confirmed;;
456894;1565;confirmed;;
456895;834;confirmed;;
456896;1726;confirmed;;
456900;1350;confirmed;;
456901;1012;confirmed;;
456903;3;exhausted;456903;3.0
456905;1092;confirmed;;
456910;766;confirmed;;
456912;854;confirmed;;
456913;129;confirmed;;
456914;200;confirmed;;
456915;2530;confirmed;;
456918;1149;confirmed;;
456920;1345;confirmed;;
456924;1432;confirmed;;
456925;1;exhausted;456925;1.0
456926;1226;confirmed;;
456928;457;confirmed;;
456930;100;confirmed;;
456931;1054;confirmed;;
456935;1743;confirmed;;
456940;4913;confirmed;;
456941;1138;confirmed;;
456942;293;confirmed;;
456947;796;confirmed;;
456950;2360;confirmed;;
456954;109;confirmed;;
456955;772;confirmed;;
456956;114;confirmed;;
456958;819;confirmed;;
456970;4279;confirmed;;
456971;1703;confirmed;;
456976;67;confirmed;;
456977;1;exhausted;456977;1.0
456980;212;confirmed;;
456981;391;confirmed;;
456982;313;confirmed;;
456983;106;confirmed;;
456985;565;confirmed;;
456990;1;exhausted;456990;1.0
456991;415;confirmed;;
456992;102;confirmed;;
456995;9;exhausted;456995;9.0
456996;95;confirmed;;
456997;94;confirmed;;
457000;3486;confirmed;;
